sample_id,image_name,image_path,mask_path,json_path,sample_type,is_labeled,source_split,video_id,video_name,frame_id
normal_003559,003559.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003559.jpg,,,normal,False,normal_pool,22,22.mp4,3559
normal_003560,003560.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003560.jpg,,,normal,False,normal_pool,22,22.mp4,3560
normal_003575,003575.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003575.jpg,,,normal,False,normal_pool,22,22.mp4,3575
normal_003576,003576.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003576.jpg,,,normal,False,normal_pool,22,22.mp4,3576
normal_003577,003577.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003577.jpg,,,normal,False,normal_pool,22,22.mp4,3577
normal_003578,003578.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003578.jpg,,,normal,False,normal_pool,22,22.mp4,3578
normal_003579,003579.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003579.jpg,,,normal,False,normal_pool,22,22.mp4,3579
normal_003580,003580.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003580.jpg,,,normal,False,normal_pool,22,22.mp4,3580
normal_003581,003581.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003581.jpg,,,normal,False,normal_pool,22,22.mp4,3581
normal_003582,003582.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003582.jpg,,,normal,False,normal_pool,22,22.mp4,3582
normal_003583,003583.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003583.jpg,,,normal,False,normal_pool,22,22.mp4,3583
normal_003584,003584.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003584.jpg,,,normal,False,normal_pool,22,22.mp4,3584
normal_003585,003585.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003585.jpg,,,normal,False,normal_pool,22,22.mp4,3585
normal_003586,003586.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003586.jpg,,,normal,False,normal_pool,22,22.mp4,3586
normal_003587,003587.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003587.jpg,,,normal,False,normal_pool,22,22.mp4,3587
normal_003588,003588.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003588.jpg,,,normal,False,normal_pool,22,22.mp4,3588
normal_003589,003589.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003589.jpg,,,normal,False,normal_pool,22,22.mp4,3589
normal_003590,003590.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003590.jpg,,,normal,False,normal_pool,22,22.mp4,3590
normal_003591,003591.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003591.jpg,,,normal,False,normal_pool,22,22.mp4,3591
normal_003592,003592.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003592.jpg,,,normal,False,normal_pool,22,22.mp4,3592
normal_003593,003593.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003593.jpg,,,normal,False,normal_pool,22,22.mp4,3593
normal_003594,003594.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003594.jpg,,,normal,False,normal_pool,22,22.mp4,3594
normal_003595,003595.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003595.jpg,,,normal,False,normal_pool,22,22.mp4,3595
normal_003596,003596.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003596.jpg,,,normal,False,normal_pool,22,22.mp4,3596
normal_003597,003597.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003597.jpg,,,normal,False,normal_pool,22,22.mp4,3597
normal_003598,003598.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003598.jpg,,,normal,False,normal_pool,22,22.mp4,3598
normal_003599,003599.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003599.jpg,,,normal,False,normal_pool,22,22.mp4,3599
normal_003600,003600.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003600.jpg,,,normal,False,normal_pool,22,22.mp4,3600
normal_003601,003601.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003601.jpg,,,normal,False,normal_pool,22,22.mp4,3601
normal_003602,003602.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003602.jpg,,,normal,False,normal_pool,22,22.mp4,3602
normal_003603,003603.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003603.jpg,,,normal,False,normal_pool,22,22.mp4,3603
normal_003604,003604.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003604.jpg,,,normal,False,normal_pool,22,22.mp4,3604
normal_003605,003605.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003605.jpg,,,normal,False,normal_pool,22,22.mp4,3605
normal_003606,003606.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003606.jpg,,,normal,False,normal_pool,22,22.mp4,3606
normal_003607,003607.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003607.jpg,,,normal,False,normal_pool,22,22.mp4,3607
normal_003608,003608.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003608.jpg,,,normal,False,normal_pool,22,22.mp4,3608
normal_003609,003609.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003609.jpg,,,normal,False,normal_pool,22,22.mp4,3609
normal_003610,003610.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003610.jpg,,,normal,False,normal_pool,22,22.mp4,3610
normal_003611,003611.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003611.jpg,,,normal,False,normal_pool,22,22.mp4,3611
normal_003612,003612.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003612.jpg,,,normal,False,normal_pool,22,22.mp4,3612
normal_003613,003613.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003613.jpg,,,normal,False,normal_pool,22,22.mp4,3613
normal_003614,003614.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003614.jpg,,,normal,False,normal_pool,22,22.mp4,3614
normal_003615,003615.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003615.jpg,,,normal,False,normal_pool,22,22.mp4,3615
normal_003616,003616.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003616.jpg,,,normal,False,normal_pool,22,22.mp4,3616
normal_003617,003617.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003617.jpg,,,normal,False,normal_pool,22,22.mp4,3617
normal_003618,003618.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003618.jpg,,,normal,False,normal_pool,22,22.mp4,3618
normal_003619,003619.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003619.jpg,,,normal,False,normal_pool,22,22.mp4,3619
normal_003620,003620.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003620.jpg,,,normal,False,normal_pool,22,22.mp4,3620
normal_003621,003621.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003621.jpg,,,normal,False,normal_pool,22,22.mp4,3621
normal_003622,003622.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003622.jpg,,,normal,False,normal_pool,22,22.mp4,3622
normal_003623,003623.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003623.jpg,,,normal,False,normal_pool,22,22.mp4,3623
normal_003624,003624.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003624.jpg,,,normal,False,normal_pool,22,22.mp4,3624
normal_003625,003625.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003625.jpg,,,normal,False,normal_pool,22,22.mp4,3625
normal_003626,003626.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003626.jpg,,,normal,False,normal_pool,22,22.mp4,3626
normal_003627,003627.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003627.jpg,,,normal,False,normal_pool,22,22.mp4,3627
normal_003628,003628.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003628.jpg,,,normal,False,normal_pool,22,22.mp4,3628
normal_003629,003629.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003629.jpg,,,normal,False,normal_pool,22,22.mp4,3629
normal_003630,003630.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003630.jpg,,,normal,False,normal_pool,22,22.mp4,3630
normal_003631,003631.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003631.jpg,,,normal,False,normal_pool,22,22.mp4,3631
normal_003976,003976.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003976.jpg,,,normal,False,normal_pool,25,25.mp4,3976
normal_003977,003977.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003977.jpg,,,normal,False,normal_pool,25,25.mp4,3977
normal_003978,003978.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003978.jpg,,,normal,False,normal_pool,25,25.mp4,3978
normal_003979,003979.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003979.jpg,,,normal,False,normal_pool,25,25.mp4,3979
normal_003980,003980.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003980.jpg,,,normal,False,normal_pool,25,25.mp4,3980
normal_003981,003981.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003981.jpg,,,normal,False,normal_pool,25,25.mp4,3981
normal_003982,003982.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003982.jpg,,,normal,False,normal_pool,25,25.mp4,3982
normal_003983,003983.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003983.jpg,,,normal,False,normal_pool,25,25.mp4,3983
normal_003984,003984.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003984.jpg,,,normal,False,normal_pool,25,25.mp4,3984
normal_003985,003985.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003985.jpg,,,normal,False,normal_pool,25,25.mp4,3985
normal_003986,003986.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003986.jpg,,,normal,False,normal_pool,25,25.mp4,3986
normal_003987,003987.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003987.jpg,,,normal,False,normal_pool,25,25.mp4,3987
normal_003988,003988.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003988.jpg,,,normal,False,normal_pool,25,25.mp4,3988
normal_003989,003989.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003989.jpg,,,normal,False,normal_pool,25,25.mp4,3989
normal_003990,003990.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003990.jpg,,,normal,False,normal_pool,25,25.mp4,3990
normal_003991,003991.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003991.jpg,,,normal,False,normal_pool,25,25.mp4,3991
normal_003992,003992.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003992.jpg,,,normal,False,normal_pool,25,25.mp4,3992
normal_003993,003993.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003993.jpg,,,normal,False,normal_pool,25,25.mp4,3993
normal_003994,003994.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003994.jpg,,,normal,False,normal_pool,25,25.mp4,3994
normal_003995,003995.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003995.jpg,,,normal,False,normal_pool,25,25.mp4,3995
normal_003996,003996.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003996.jpg,,,normal,False,normal_pool,25,25.mp4,3996
normal_003997,003997.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003997.jpg,,,normal,False,normal_pool,25,25.mp4,3997
normal_003998,003998.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003998.jpg,,,normal,False,normal_pool,25,25.mp4,3998
normal_003999,003999.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\003999.jpg,,,normal,False,normal_pool,25,25.mp4,3999
normal_004000,004000.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004000.jpg,,,normal,False,normal_pool,25,25.mp4,4000
normal_004001,004001.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004001.jpg,,,normal,False,normal_pool,25,25.mp4,4001
normal_004002,004002.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004002.jpg,,,normal,False,normal_pool,25,25.mp4,4002
normal_004003,004003.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004003.jpg,,,normal,False,normal_pool,25,25.mp4,4003
normal_004004,004004.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004004.jpg,,,normal,False,normal_pool,25,25.mp4,4004
normal_004005,004005.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004005.jpg,,,normal,False,normal_pool,25,25.mp4,4005
normal_004006,004006.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004006.jpg,,,normal,False,normal_pool,25,25.mp4,4006
normal_004007,004007.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004007.jpg,,,normal,False,normal_pool,25,25.mp4,4007
normal_004008,004008.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004008.jpg,,,normal,False,normal_pool,25,25.mp4,4008
normal_004009,004009.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004009.jpg,,,normal,False,normal_pool,25,25.mp4,4009
normal_004010,004010.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004010.jpg,,,normal,False,normal_pool,25,25.mp4,4010
normal_004011,004011.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004011.jpg,,,normal,False,normal_pool,25,25.mp4,4011
normal_004012,004012.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004012.jpg,,,normal,False,normal_pool,25,25.mp4,4012
normal_004013,004013.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004013.jpg,,,normal,False,normal_pool,25,25.mp4,4013
normal_004014,004014.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004014.jpg,,,normal,False,normal_pool,25,25.mp4,4014
normal_004015,004015.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004015.jpg,,,normal,False,normal_pool,25,25.mp4,4015
normal_004016,004016.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004016.jpg,,,normal,False,normal_pool,25,25.mp4,4016
normal_004017,004017.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004017.jpg,,,normal,False,normal_pool,25,25.mp4,4017
normal_004018,004018.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004018.jpg,,,normal,False,normal_pool,25,25.mp4,4018
normal_004019,004019.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004019.jpg,,,normal,False,normal_pool,25,25.mp4,4019
normal_004020,004020.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004020.jpg,,,normal,False,normal_pool,25,25.mp4,4020
normal_004021,004021.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004021.jpg,,,normal,False,normal_pool,25,25.mp4,4021
normal_004022,004022.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004022.jpg,,,normal,False,normal_pool,25,25.mp4,4022
normal_004023,004023.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004023.jpg,,,normal,False,normal_pool,25,25.mp4,4023
normal_004024,004024.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004024.jpg,,,normal,False,normal_pool,25,25.mp4,4024
normal_004025,004025.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004025.jpg,,,normal,False,normal_pool,25,25.mp4,4025
normal_004026,004026.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004026.jpg,,,normal,False,normal_pool,25,25.mp4,4026
normal_004027,004027.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004027.jpg,,,normal,False,normal_pool,25,25.mp4,4027
normal_004028,004028.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004028.jpg,,,normal,False,normal_pool,25,25.mp4,4028
normal_004029,004029.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004029.jpg,,,normal,False,normal_pool,25,25.mp4,4029
normal_004030,004030.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004030.jpg,,,normal,False,normal_pool,25,25.mp4,4030
normal_004031,004031.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004031.jpg,,,normal,False,normal_pool,25,25.mp4,4031
normal_004032,004032.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004032.jpg,,,normal,False,normal_pool,25,25.mp4,4032
normal_004033,004033.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004033.jpg,,,normal,False,normal_pool,25,25.mp4,4033
normal_004034,004034.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004034.jpg,,,normal,False,normal_pool,25,25.mp4,4034
normal_004035,004035.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004035.jpg,,,normal,False,normal_pool,25,25.mp4,4035
normal_004036,004036.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004036.jpg,,,normal,False,normal_pool,25,25.mp4,4036
normal_004037,004037.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004037.jpg,,,normal,False,normal_pool,25,25.mp4,4037
normal_004038,004038.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004038.jpg,,,normal,False,normal_pool,25,25.mp4,4038
normal_004039,004039.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004039.jpg,,,normal,False,normal_pool,25,25.mp4,4039
normal_004040,004040.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004040.jpg,,,normal,False,normal_pool,25,25.mp4,4040
normal_004041,004041.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004041.jpg,,,normal,False,normal_pool,25,25.mp4,4041
normal_004042,004042.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004042.jpg,,,normal,False,normal_pool,25,25.mp4,4042
normal_004043,004043.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004043.jpg,,,normal,False,normal_pool,25,25.mp4,4043
normal_004044,004044.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004044.jpg,,,normal,False,normal_pool,25,25.mp4,4044
normal_004045,004045.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004045.jpg,,,normal,False,normal_pool,25,25.mp4,4045
normal_004046,004046.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004046.jpg,,,normal,False,normal_pool,25,25.mp4,4046
normal_004047,004047.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004047.jpg,,,normal,False,normal_pool,25,25.mp4,4047
normal_004048,004048.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004048.jpg,,,normal,False,normal_pool,25,25.mp4,4048
normal_004049,004049.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004049.jpg,,,normal,False,normal_pool,25,25.mp4,4049
normal_004050,004050.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004050.jpg,,,normal,False,normal_pool,25,25.mp4,4050
normal_004051,004051.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004051.jpg,,,normal,False,normal_pool,25,25.mp4,4051
normal_004052,004052.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004052.jpg,,,normal,False,normal_pool,25,25.mp4,4052
normal_004053,004053.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004053.jpg,,,normal,False,normal_pool,25,25.mp4,4053
normal_004054,004054.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004054.jpg,,,normal,False,normal_pool,25,25.mp4,4054
normal_004055,004055.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004055.jpg,,,normal,False,normal_pool,25,25.mp4,4055
normal_004056,004056.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004056.jpg,,,normal,False,normal_pool,25,25.mp4,4056
normal_004057,004057.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004057.jpg,,,normal,False,normal_pool,25,25.mp4,4057
normal_004058,004058.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004058.jpg,,,normal,False,normal_pool,25,25.mp4,4058
normal_004059,004059.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004059.jpg,,,normal,False,normal_pool,25,25.mp4,4059
normal_004060,004060.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004060.jpg,,,normal,False,normal_pool,25,25.mp4,4060
normal_004061,004061.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004061.jpg,,,normal,False,normal_pool,25,25.mp4,4061
normal_004062,004062.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004062.jpg,,,normal,False,normal_pool,25,25.mp4,4062
normal_004063,004063.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004063.jpg,,,normal,False,normal_pool,25,25.mp4,4063
normal_004064,004064.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004064.jpg,,,normal,False,normal_pool,25,25.mp4,4064
normal_004065,004065.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004065.jpg,,,normal,False,normal_pool,25,25.mp4,4065
normal_004066,004066.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004066.jpg,,,normal,False,normal_pool,25,25.mp4,4066
normal_004067,004067.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004067.jpg,,,normal,False,normal_pool,25,25.mp4,4067
normal_004068,004068.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004068.jpg,,,normal,False,normal_pool,25,25.mp4,4068
normal_004069,004069.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004069.jpg,,,normal,False,normal_pool,25,25.mp4,4069
normal_004070,004070.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004070.jpg,,,normal,False,normal_pool,25,25.mp4,4070
normal_004071,004071.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\004071.jpg,,,normal,False,normal_pool,25,25.mp4,4071
